2010,April 11-16,"On April 16, an IDF force identified a suspicious figure apparently trying to set an IED near the security fence along the Gaza Strip, near Kfar Aza. The terrorist threw a grenade at the force. The IDF force returned fire and killed him. In the early morning hours of April 13 an IDF force identified a terrorist squad in placing an IED near the security fence close to the Kissufim crossing."
2010,March 24-April 6,"A total offive (5) rocket hitswere identifed in Israeli territory; four others fell inside the Gaza Strip. Three (3) mortar shells were also fired, two at an IDF force during the incident on March 26. There were no casualties. Responsibility for the rocket and mortar shell fire was claimed by the Palestinian Islamic Jihad, the Popular Front for the Liberation of Palestine, and Fatah’s Al-Aqsa Martyrs Brigades. On March 26 anIDF officer and soldier were killed and four others were woundednear the Kissufim crossing in the central Gaza Strip. The Izz al-Din al-Qassam Brigades, Hamas' military-terrorist wing, claimed responsibility for the incident."
2010,March 16-23,"Significant increase in the number of rockets fired into the western Negev, withnine (9) identified rocket hits. Five other rockets fell inside the Gaza Strip. OnMarch 18a rocket hit a greenhouse in Netiv Ha'asara,killing a Thai worker. He was the first rocket fire victim since Operation Cast Lead."
2010,March 10-15,Two (2) rocket hits were identified from Gaza firing at the western Negev. There were no casualties. OnMarch 14light arms were fired at a motorized IDF patrol moving along the border security fence. There were no casualties.
2010,Feb 25-March 1,"On February 25, 2010 patrol found a rocket launcher and rocket near the security fence. The launcher was detonated in a controlled explosion by IDF experts. On March 1 an IDF tank shot at a squad of Palestinians who approached the security fence near Beit Lahiya in the northern Gaza Strip, killing one terrorist and wounding others. A search of the area revealed a mortar and detonation system. An anti-tank missile was fired at the searchers. There were no casualties reported."
2010,February 17-23,"Two hits (apparently mortar shells) were identified near the security fence inside the Gaza Strip. The Democratic Front for the Liberation of Palestine claimed responsibility for the fire, aimed at an IDF force. On February 18 an IED was detonated against an IDF patrol,lightly wounding one soldier."
2010,February 10-16,"One (1) rocket hit was identified in the western Negev. There were no casualties and no damage. OnFebruary 10, a squad of suspicious Palestinians was identified and fired on near the Erez crossing."
2010,February 1-9,Two (2) rocket hits (Feb 3 and 7) were identified in open areas near population centers. There were no casualties and no damage.
2010,January 21-31,Two (2) rocket hits were identified in open areas in the western Negev. There were no casualties and no damage.
2010,January 13-20,"Three (3) rocket hits and one (1) mortar shell hit were identified in open areas in the western Negev. In addition, a number of rockets and mortar shells were fired and landed in the Gaza Strip. There were no casualties and no damage."
2010,January 6-12,"Seven (7) rocket hitswere identified in Israel, most on January 7. In addition, an IDF force was shot at near the Karni crossing (Jan 7), and an IED exploded near an IDF force patrolling along the security fence (Jan 10)."
2010,January 1-5,"Two (2) rocket hits were identified in the western Negev. For the first time since Operation Cast Lead, a rocket hit was identified in the southern Israeli city of Netivot (Jan 2). Responsibility was claimed by the military-terrorist wing of the Popular Front for the Liberation of Palestine. There were no casualties. One women was treated for shock. In addition, a mortar shell was fired at an IDF force near the security fence (Jan 4) and four mortar shells were fired at the Kerem Shalom and a rocket at the Kissufim crossings (Jan 1)."
