2012,August 1-7,Two (2) rocket hits,Hits were identified in Israeli territory. The rockets fell in open areas. There were no casualties and no damage.
2012,July 25-31,Ten (10) rocket hits,"Hits were identified in Israeli territory, landing near Sderot and Ashkelon. The rockets fell in open areas.One Israeli woman suffered minor wounds; no property was damaged. On July 24 the Iron Dome system intercepted and destroyed a rocket targeting the Ashqelon area."
2012,July 18-24,Three (3) rocket hits,Hits were identified in Israeli territory. The rockets fell in open areas. There were no casualties and no damage.
2012,July 11-17,Three (3) rocket hits,Hits were identified in Israeli territory. The rockets fell in open areas. There were no casualties and no damage.
2012,July 4-10,Three (3) rocket hits;One (1) mortar hit,"During this week, three rocket hits were identified in Israeli territory. The rockets landed in open areas; there were no casualties and no damage. On July 9 a mortar shell was fired into the western Negev. There were no casualties and no damage."
2012,June 24-July 3,One (1) rocket hit,"On June 27 one rocket hit was identified in one of the western Negev communities, damaging a chicken coop. Two rockets targeting the southern city of Netivot were intercepted and destroyed by the Iron Dome aerial defense system."
2012,June 19-23,One-Hundred Sixty Two (162) rocket hits,"Another round of escalation began after terrorist attacks along the Israeli-Egyptian border forced the IDF to target terrorist headquarters in the Gaza Strip. In response the terrorist organizations in the Gaza Strip initiated massive barrages of rockets targeting towns and villages in Israel's western Negev. The greatest number of rockets landed on June 20, when about 70 rockets hit the western Negev. The rockets damaged a number of buildings, including a school in Sderot.Two civilians were woundedand several suffered slight injuries, while several had to be treated for shock."
2012,June 13-18,Eight (8) rocket hits,Hits were identified in Israeli territory. Two GRAD rockets were apparently fired from the northern Sinai Peninsula on June 16 and landed north of Eilat. The other six were fired on June 18 and 19 and fell in the western Negev. All the rockets fell in open areas; there were no casualties and no damage.
2012,June 6-12,One (1) rocket hit,Identified in an open area in the Western Negev. There were no casualties and no damage.
2012,May 30-June 5,Three (3) rocket hits,"Identified in Israeli territory in the western Negev. On the night of June 3, two rockets landed in open areas in the western Negev; there were no casualties and no damage. On the night of June 4, a rocket landed in a wheat field near Ashkelon, setting the field on fire. There were no casualties."
2012,May 9-15,One (1) rocket hit,Identified in an empty area in the western Negev. There were no casualties and no damage.
2012,May 1-8,Two (2) rocket hits;One (1) mortar hit,"Identified in the western Negev, falling in open areas. There were no casualties and no damage."
2012,April 25-30,Two (2) rocket hits,"On Israeli Independence Day (April 25) a rocket strike from Gaza was identified in southern Israel. A few days later, another rocket landed near Sderot. There were no casualties reported."
2012,April 18-24,One (1) rocket hit,Identified hit in an open area of the Western Negev desert. There were no casualties or damage caused.
2012,April 4-15,Eight (8) rocket hits,"On April 4, three rockets struck the southern resort town of Eilat, fired from the Sinai Peninsula. On April 8, three rocket hits were identified in the Western Negev. On April 15, two rockets fell in open areas in the western Negev desert. There were no reports of casualties."
2012,March 28-April 3,One (1) rocket hit;Two (2) mortar hits,Strikes from Gaza were identified in Israeli territory. There were no casualties and no damage.
2012,March 16-20,Nine (9) rocket hits;Four (4) mortar hits,"Rocket and mortar hits were indentified in southern Israel despite a tenative arrangement with Hamas to cease rocket fire after the escalation of mid-March. In addition, two rockets were intercepted and destroyed by the Iron Dome aerial defense system."
2012,March 9-15,One Hundred Seventy Seven (177) rocket hits(More than 300 Rockets Fired),"Rockets hits were identified in all the major cities and towns of southern Israel, including Beersheba, Ashdod, Ashkelon, Yavne, and Netivot.TheIron Dome Anti-Missile Systemdeployed around southern Israel was successful in intercepting approximately 60 rockets that were destined to strike in densely populated areas.  A GRAD rocket scored a direct hit on an elementary school in Beersheba, thankfully with no one present.Around 30 people sustained injuriesincluding those taken to hosptials for shock.  Israel responded to the escalation by targeting rocket launching squads in the Gaza Strip."
2012,Feb 29-March 8,Two (2) rocket hits;Three (3) mortar hits,Hits identified in the western Negev. There were no casualties and no damage.
2012,February 22-28,Twelve (12) rocket hits,Hits identified in Israeli territory. The rockets fell in open areas; there were no casualties and no damage.
2012,February 15-21,Eight (8) rocket hits,"Hits identified in southern Israel, some of them long-range rockets."
2012,February 8-14,Two (2) rocket hits,Hits identified in Israeli territory. They fell in open areas in the western Negev. One of the rockets damaged a number of structures and caused a power outage.
2012,February 1-7,Five (5) rocket hits,Hits identified in Israeli territory-four on February 1 which landed in open areas in the western Negev. There were no casualties and no damage.
2012,January 25-31,Three (3) rockets hits,"Hits identified in Israeli territory, all in open areas. There were no casualties and no damage."
2012,January 18-24,Four (4) rocket hits;four (4) mortar hits,There were no casualties and no damage reported.
2012,January 7-17,Two (2) rockets hits,Rockets were fired from Gaza and hit in an open field in the western Negev. No injuries were reported.
2012,January 1-6,One (1) rocket hit;Two (2) mortar hits,Mortars containing phosphorous were fired at Sderot and a village in the western Negev. The military-terrorist wing of the Popular Resistance Committees claimed responsibility for the attack.
