2021,April 25,5 Rockets,Fiverockets were fired from Gaza. Iron Dome anti-missile defence system intercepted two rockets and the others fell either in uninhabited areas or inside the Gaza Strip.
2021,April 24,2 Rockets,"Tworockets fired from Gaza. One was intercepted by Iron Dome, the other fell in an open area near the border fence."
2021,April 23,36 Rockets,Thirty-Sixrockets fired from Gaza; six intercepted by Iron Dome.
2021,April 15,1 Rocket,Onerocket fired from Gaza.
2021,January 20,1 Rocket,Onerocket fired from Gaza
2021,January 18,2 Rockets,Tworockets landed harmlessly in open areas near Ashdod.
2020,December 26,2 Rockets,Tworockets were intercepted over Ashkelon.
2020,November 21,1 Rocket,Onerocket was fired toward Ashkelon.
2020,November 14,2 Rockets,Tworockets were fired toward Ashdod and Kibbutz Palmachim. There were no reports of damage or injuries.
2020,October 22,2 Rockets,"Tworockets were fired toward Ashkelon. One rocket fell in an open field, while the second was intercepted by the Iron Dome system."
2020,October 16,1 Rocket,Palestinian terrorists in the Gaza Strip fired1rocket into Israel which apparently exploded in an open field.
2020,September 15,13 Rockets,"The Iron Dome missile defense system intercepted eight of13rockets. At least two people were injured, and several cars were damaged by shrapnel near a mall in Ashdod. Six pedestrians also were injured as panicked shoppers ran for shelters."
2020,August 21,12 Rockets,"At least12rockets were fired from the Gaza Strip into Israel. One landed near a house in Sderot on Friday, causing extensive damage."
2020,August 16,2 Rockets,Tworockets were intercepted by air defense batteries. The municipality of Sderot said that one house had been hit by shrapnel. An Israeli man of 58 was lightly injured by broken glass and a house near Sderot had taken a direct hit from a rocket. Only property was damaged.
2020,August 2,1 Rocket,Onerocket fired from Gaza was intercepted by Iron Dome.
2020,July 5,3 Rockets,"Tworockets hit open terrain in southern Israel, and no casualties or damage were reported. Athirdwas intercepted by Israeli air defense."
2020,June 26,2 Rockets,Two rocketswere fired from Gaza that caused no injuries or damage.
2020,June 15,1 Rocket,"One rocketwas fired into southern Israel, striking an empty field, causing no injuries or damage."
2020,May 5,1 Rocket,One rocketwas fired from Gaza at Israeli communities near the border for the first time in over 40 days.
2020,Feb 23-24,90 Rockets,"Over the course of Sunday and Monday, some90 rocketswere fired at Israel from the Gaza Strip — most of them by the Palestinian Islamic Jihad terror group — and approximately 90 percent of those heading toward populated areas were intercepted by the Iron Dome system."
2019,November 12,190 Rockets,Palestinian Islamic Jihad (PIJ) fired 190 rockets into Israel from the Gaza Strip.
2019,May 5,200 Rockets,A barrage of200 rocketswas fired at Israel from Gaza. Two people were killed when rockets hit a factory in Ashkelon.
2019,May 4,250 Rockets,"A barrage of250 rocketswas fired at Israel from Gaza, killing an Israeli man in Ashkelon."
2019,March 25,1 Rocket,"One rocketwas launched from Gaza and hit a house in Mishmeret, injuring seven people."
2019,March 14,2 Rockets,Two rocketswere launched from the Gaza Strip toward Tel Aviv. One rocket was intercepted by the Iron Dome.
2018,November 12,1 Mortar,"A mortarfired from Gaza hit an Israeli bus, critically wounding a 19-year-old man."
2018,November 11,17 Rockets,"Seventeen rocketswere fired at Israel, of which 3 were intercepted."
2018,August 8,8 Rockets,"Eight rocketswere fired at Israel, 2 were intercepted, 4 impacted open areas, and 2 landed inSderotcausing damage and 2 injuries."
2018,July 26,11 Rockets,"Nine rocketswere fired from Gaza into Israeli territory over the course of two days from July 25-26, 2018.  All missiles landed in open areas near the border fence and no injuries were reported. A number of Hamas positions in Gaza were struck by Israel in retaliation, killing three members of the terror group. Additionally,two rocketsfired by ISIS militants in Syria landed in the Sea of Galilee."
2018,July 14,174 Rockets/Mortars,"A barrage of174 rockets and mortarswas fired from Gaza toward Israel on July 14, 2018.  The Israeli Iron Dome Missile Defense system only intercepted forty of the projectiles.  Three Israelis were wounded after a rocket struck their house in Sderot.  The Israelis carried out airstrikes on over forty Hamas military installations in retaliation."
2018,June 26,13 Rockets,"Thirteen rocketswere fired from the Gaza Strip toward Israel on the night of June 26 and early morning of June 27.  Three of these rockets were intercepted by the Iron Dome system.  This rocket fire was in retaliation to the attempted assassination of a Hamas militant; the Israeli military blew up his car, but he was not inside of it at the time."
2018,June 20,45 Rockets,"Forty-five rocketswere fired by terror groups in Gaza toward Israel during the middle of the night on June 20, 2018.  Seven of the rockets were intercepted by the Iron Dome system, with other rockets landing in unpopulated areas and three striking near community centers and schools. No injuries were reported, but most Israelis in border communities spent the night in bomb shelters.  In response, the Israeli Air Force struck 25 Hamas targets in Gaza."
2018,June3,3 Rockets,Three rocketswere fired into Israel from Gaza
2018,May 29,70  Mortars/Rockets,"Seventy mortars and rocketswere fired in two volleys from the Gaza Strip toward Israeli territory on May 29, 2018, followingweeks of Palestinian protestsat the Israeli border.  Most projectiles were intercepted by the Iron Dome, but some made it through.  One missile exploded in the yard of an Israeli kindergarten.  Five Israelis were wounded in the barrage, most by mortar shrapnel.  The Israeli military hit back forcefully, striking approximately 30 Hamas military installations.  This was the single largest attack by Gaza terrorists on Israel since the 2014 Gaza war."
2018,February 18,1 Rocket,One rocketwas fired from Gaza at Israel. It landed in an open area.
2018,February 17,Multiple,Multiple rocketswere fired from Gaza at Israel. One landed on a house in Sha'ar HaNegev Regional Council.
2018,February 1,1 Rocket,"One rocketwas fired from the Gaza Strip around 11:30 p.m. on February 1, causing no damage or injuries."
2018,January 15,1 Rocket,"One rocketfired from within the Gaza Strip toward Israel landed in Gaza, striking a home and injuring three residents."
2018,January 4,3 Rockets,"Three rocketswere fired toward Israel from the Gaza Strip, all landed in Israeli border communities in open fields, and no injuries were reported. In retaliation, the Israeli Air Force struckcentral terrorist infrastructuretargets within Gaza."
2018,January 1,4 Rockets,"Four rocketswere fired from Gaza, all landed in open areas."
2017,December 29,2 Rockets,The Iron Dome interceptedtwo rocketsfired toward Israel from within Gaza.
2017,December 17,2 Rockets,"Two rocketswere fired from within the Gaza Strip, with one landing near the border on the Israeli side and damaging a home, and the other landing in a field.  Although a home and a car were damaged, no individuals were injured in the attack."
2017,December 15,1 Rocket,A rocketfired from Gaza toward Israel fell short and landed on the home of top Hamas official spokesman Mushir al-Masri's brother.
2017,December 11,2 Rockets,"Two rocketswere fired separately from within Gaza toward Israel, one was intercepted over Ashkelon by an Iron Dome missile and the other landed in Eshkol.  No injuries were reported."
2017,November 30,10-12 Mortars,"Approximatelyten to twelve mortarswere fired into Israel by Palestinian Islamic Jihad on the night of November 30, 2017.  No injuries were reported.  Soon after, the IDF responded with tank and artillery fire on four Hamas positions near Beit Hanoun and two Hamas targets in central Gaza."
2017,October 8,1 Rocket,"One rocketwas fired toward Israel from the Gaza Strip, but it landed within the Strip.  No damage or injuries were reported.  The IDF destroyed a Hamas watch-tower station in Southern Gaza in retaliation."
2017,August 8,1 Rocket,"One rocketwas fired from the Gaza Strip, landing in Israel and causing no injuries.  The IDF responded by striking a Hamas facility, even though no militant group in Gaza claimed responsibility for the attack."
2017,June 26,2 Rockets,"Two rocketswere fired from the Gaza Strip into Israel, landing in an open area near the Shaar HaNegev Regional Council and causing no injuries.  In retaliation, the Israeli Air Force attacked and destroyed two Hamas outposts in Gaza City and Rafah."
2017,June 25,3+ mortars,"Several mortarshit Israel for the second day in a row, prompting the IDF to respond by striking two Syrian artillery positions and a Syrian regime ammunition truck."
2017,June 24,10 mortars,"Ten mortar shellslaunched from Syria landed in the Golan Heights, no injuries were reported.  The IDF announced the strikes were likely accidental spillover fire from fights between rebels and Syrian forces on the other side of the border, but retaliated anyway in a strike that killed two Syrian soldiers."
2017,May 22,1 rocket,One rocketwas fired from the Sinai Peninsula into Israel on the second day of U.S. President Donald Trump's visit to the country.  A siren was not sounded because the rocket was headed toward an open area and eventually landed without causing any damage or casualties.
2017,April 12,1 rocket,"One rocketwas fired into Israel from the Sinai and hit a greenhouse in a community on the Egypt-Israel border.  The rocket was fired by Islamic-State affiliated terrorists, and caused no injuries."
2017,February 27,1 rocket,"One rocketwas fired into Israel from the Gaza Strip and hit an empty area in Southern Israel.  The Israeli military responded by striking five Hamas positions in the Strip, seriously injuring four Hamas militants."
2017,February 20,2 rockets,"Two rocketswere fired into Israel from the Egyptian Sinai Peninsula, striking open fields in the Eshkol region of Israel and causing no injuries."
2017,February 8,4 rockets,"Four rocketswere fired into Israel from Sinai, three were intercepted by the Iron Dome and one struck land in an empty field. The Islamic State affiliate in the Sinai claimed responsibility for the rockets."
2017,February 6,1 rocket,"One rocketwas fired from within the Gaza Strip, landing in the Hof Ashkelon area.  No injuries were reported, in retaliation IDF tanks and aircraft struck and destroyed six Hamas positions in the Gaza Strip."
2016,October 5,1 rocket,"One rocketfired from within the Gaza Strip landed on a street in the Southern Israeli town of Sderot. The Iron Dome Missile Defense System failed to engage the rocket, but luckily nobody was injured in the strike. Air strikes were carried out on Hamas targets in Gaza in retaliation for the rocket attack."
2016,September 17,2 mortars,"Two mortarshells were errantly fired over the Israeli border from Syria. These mortars were brought down by the Iron Dome missile defense system, which had never before intercepted stray mortar rounds from Syria."
2016,September 12,1 mortar,"One mortarshell was fired from Syria and landed in the Golan Heights. No injuries were reported, and the Israeli military responded by striking Syrian military installations."
2016,September 10,1 rocket,"One rocketwas fired from Syria, landing in the Golan Heights and not causing any injuries. The fire was attributed to spillover from the Syrian civil war, and in response, the Israeli Air Force struck Syrian military targets."
2016,August 21,1 rocket,"One rocketwas fired from Gaza and landed near Sderot and Sha'ar Hanegev, the rocket was found between two houses in Sderot. No injuries were reported. Hamas military installations were struck the next day and night by Israeli fire in multiple unusually heavy retaliatory strikes."
2016,May 25,1 rocket,"One rocketwas fired from Gaza into Israeli territory by the small Salafi jihadist group Ajnad Beit al-Maqdis. The rocket landed in an open Israeli field, and no injuries were reported. The IAF carried out strikes against Hamas positions in Southern Gaza in retaliation."
2016,May 3-8,"Multiple mortars, 1 rocket","Manymortar roundswere fired at Israeli forces engaged in “operational activities” near the security fence in the Southern Gaza Strip during the first week of May 2016. These mortars were meant to disrupt the Israelis, who were engaged in detecting and destroying Hamas attack tunnels dug between Gaza and Israel. No injuries were reported, but tunnel-detecting equipment was damaged. In response, the IDF fired on Palestinian Interior Ministry buildings, Hamas outposts, and other targets, damaging structures and causing two civilian injuries. The Israeli Air Force struck back at the militants as well, hitting four Hamas targets on May 6. A rocket was fired by Hamas militants from Gaza on May 7, 2016, landing in the Eshkol region and exploding without damaging structures or injuring Israelis. In response, the Israeli Air Force struck two Hamas targets."
2016,March 11,4 rockets,"Four rocketswere fired from Gaza toward Israel, all fell in open areas. No injuries were reported."
2016,January 24,1 rocket,"One rocketwas fired from Gaza, landing in an open area in the Sha'ar Hanegev regional council and not causing damage or injury."
2016,January 1,5 rockets,"Five rocketswere fired from Gaza at Israel, two landed in open areas in Israel and three landed within the Gaza Strip."
2015,December 20,At least 3 rockets,"At least three rocketswere fired over the Lebanon border, landing in Israel. The IDF blamed the Lebanese military for the strikes and responded with their own artillery fire. No injuries were reported."
2015,December 17,1 rocket,"One rocketwas fired from Gaza, setting off rocket sirens in the Sha'ar HaNegev region of Southern Israel. The rocker landed in the Gaza Strip. The IDF struck two sites in Gaza in retaliation, no injuries were reported."
2015,December 13,1 rocket,"One rocketwas fired from Gaza and set off rocket sirens in Southern Israel and landed in an open area in Shaar HaNegev. Israeli jets struck a Hamas base in response, no casualties were reported in either incident."
2015,November 23,1 rocket,"One rocketwas fired from Gaza and landed in an open area in Southern Israel. No damage or casualties were reported, and sirens in Israel were not set off."
2015,November 17,1 rocket,"One rocketwas fired from Gaza and landed near the border wall separating Israel from Gaza. Rocket alert sirens in Israel did not activate, and there were no reports of injuries or damage."
2015,November 9,1 rocket,"One rocketwas fired from Gaza and landed in Southern Israel in a field, no injuries reported. In response, Israeli jets struck Hamas positions in Gaza, with no casualties reported."
2015,October 26,1 rocket,"One rocketwas fired from Gaza at Southern Israel, no injuries reported."
2015,October 21,1 rocket,One rocketwas fired from Gaza and landed in Israel's Sha'ar Hanegev region. No injuries or property damage reported.
2015,October 10,1 rocket,"One rocketwas shot down by the Iron Dome over Israel after being launched from the Gaza Strip. In response to this attack as well as attacks during the previous days, the Israeli military conducted air strikes against Gaza militant positions. These strikes claimed the lives of a pregnant 30-year old Palestinian woman and her 3-year old daughter, and injured several other members of her family."
2015,October 9,2 rockets,"Two rocketswere fired by Gaza militants, both landed and exploded in the Gaza Strip. No injuries reported."
2015,October 4,2 rockets,"Palestinians firedtwo rocketsfrom Gaza on Sunday October 4, one of which exploded in a field in Eshkol with no injuries. The other rocket did not make it out of the Gaza Strip but still set off warning sirens in Israel because it was originally headed toward a populated area."
2015,September 30,1 rocket,"One rocketwas fired toward Israeli territory from within the Gaza Strip on September 30, 2015. The missile was intercepted by the Iron Dome defense system over the Israeli city of Ashdod, and no injuries were reported. In response, the Israeli Air Force struck four Hamas military sites the next day."
2015,September 20,2 rockets,"Two rocketswere fired from the Gaza Strip by the Sheikh Omar Hadid Brigade. One rocket landed in Sderot and damaged a home, while the other rocket was shot down by the Iron Dome missile defense system over Ashkelon. No injuries were reported. The Israeli Air Force struck multiple targets in retaliation, including a Hamas telecommunications site."
2015,September 1,1 rocket,"One rocketwas fired from the Gaza Strip by an ISIS-linked group, the Sinai Province of the Islamic State. The rocket fell within Gazan territory, and no injuries were reported."
2015,August 27,1 rocket,"One rocketwas fired from within the Gaza Strip and exploded in Israeli territory on Thursday, August 27, 2015. In response, the Israeli military struck the position from which the rocket was fired, and also destroyed a Hamas weapons factory in Gaza. No injuries were reported."
2015,August 20,At least 2 rockets,"Multiple rocketsstruck an Israeli village near the Lebanese border, and Israel responded by striking militant positions within the Syrian Golan Heights. The rockets were fired from within Syria, and Israel blamed the group Islamic Jihad for the attack."
2015,August 7,3 rockets,Three rocketswere fired by Jihadist groups from the Gaza Strip. Two of these rockets exploded in Gaza and one made it to Israel; no injuries were reported.
2015,August 1,2 rockets,"Two rocketswere fired by Hamas at Israel. The rockets landed in unpopulated areas near the border, no injuries reported."
2015,June 6,2 rockets,"Two rocketswere fired from within Gaza on June 6, 2015. No casualties or significant damage were reported, and the rockets landed in empty fields. The Omar Brigades again claimed responsibility for this attack, and it seemed as if they were trying to provoke Israel into another was with Hamas. Israel bombed Hamas facilities in response, causing damage but no casualties."
2015,June 2,2 rockets,"Two rocketswere fired from within Gaza on Wednesday, June 2, 2015, striking Southern Israel near Ashkelon. No significant damage or injuries were reported. In response to the attack the IDF carried out air strikes against the facility where they believed the rockets were fired from. A Salafist group associated with the Islamic State, the Omar Brigades, claimed responsibility for the attack, stating that it was in response to the Hamas police officers killing of an Islamic State supporter during the previous day."
2015,May 26,1 rocket,"At least one rocketwas fired toward Israel from within the Gaza Strip on Tuesday, May 26, 2015. Sirens went off and explosions were heard in Southern Israel, but no injuries were reported. Israeli security officials believe that this attack was carried out by Palestinian Islamic Jihad members. In response, Israeli aircraft bombed four sites in Gaza the following day, known to be Hamas and Palestinian Islamic Jihad training areas."
2015,April 23,1 rocket,"In the first rocket attack of 2015, Hamas militantsfired a rocketinto Israeli territory on Israel Independence Day. Israeli warning sirens sounded and the rocket exploded on impact but caused no casualties or damage. The IDF responded by shelling a base that was known to be used by the militant group, also causing no casualties."
2014,December 19,1 rocket,"Arocket fired from the Gaza striplanded in the Eshkol Regional Council, no injuries were reported.  In response to this attack, Israel carried out it's first air strikes in Palestinian territory since the end of Operation Protective Edge.  Israeli Air Force jets struck a Hamas training camp in the southern Gaza Strip."
2014,October 31,1 rocket,"AQassam rocket fired from within the Gaza Stripstruck Southern Israel in the Eshkol region. The rocket was originally thought to have fallen and exploded within Gaza, so no Code Red sirens were sounded.  In response to this attack, the Israeli goverment closed the Erez and Kerem Shalom border crossings on November 1, repoening them 2 days later on November 4.  Hamas security forces arrested 5 individuals who them believe were behind the attack."
2014,September 16,1 rocket,"For the first time since the cease-fire took effect on August 26,a rocket fired from Palestinian territoryscreamed through the sky and landed in Israel. The rocket landed near the Gaza border, inbetween Eshkol and Sdot Negev. No Palestinian group has claimed responsibility for the attack, no injuries or major damage reported."
2014,August 26,100+ rockets and an unconfirmed number of mortars,"More than 100 rocketswere fired from Gaza into Israel on Tuesday August 26 before the cease-fire was announced. Multiple rockets were intercepted by the Iron Dome, and at least 2 fell within the Gaza Strip.  2 people were killed and multiple people injured when a mortar hit Eshkol regional council.  A home in Ashkelon suffered a direct hit and there were multiple injuries from shrapnel, and a rocket hit a playground in Ashdod."
2014,August 25,130+ rockets and at least 30 mortars,"At least 130 rockets and at least 30 mortarswere fired from Hamas militants into Israel on August 25.  Hamas took responsibility for an M75 rocket launched at Tel Aviv.  Late afternoon saw a drastic increase in mortar and rocket fire, with the Iron dome intercepting one rocket bound for Ben Gurion Airport.  Israeli military responded to rockets coming from Lebanon by firing artillery shells at the site of the launch.  The Iron Dome struck down a rocket above a main shopping center in Ashdod, sending debris crashing through the mall's glass ceiling and injuring multiple people.  Multiple injuries reported including a woman from Eshkol hit by shrapnel."
2014,August 24,60+ rockets and an unconfirmed number of mortars,At least 60 rocketsand an unconfirmed number of mortars were fired from Hamas militants into Israel on August 24.2 rocketswere also confirmed to have been fired from Syria into the Golan Heights.  The intention and responsibility for these rockets has not yet been ascertained.  These rockets were either intercepted by the Iron Dome or hit open areas in Eshkol and Sdot Negev.  Hamas once again tried to fire on Tel Aviv.
2014,August 23,93 rockets and an unconfirmed number of mortars,A total of93 rocketswere fired from the Gaza Strip into Israel on August 23 including 2 rockets fired from Lebanon.  Multiple injuries reported and multiple buildings were damaged.
2014,August 22,50+ rockets and an unconfirmed number of mortars,"More than 50 rocketswere fired from the Gaza Strip toward Israel on August 22, including one that struck a home in Sha'ar HaNegev and killed a 4 year old boy.  Daniel Tregerman was playing with his family when a red alert siren sounded and a mortar slammed into the side of his home.  He was killed by shrapnel and was laid to rest later in the weekend.  Rockets were also fired at Tel Aviv."
2014,August 21,104 rockets and 12 mortars,"A total of104 rockets and 12 mortarswere fired toward Israel on August 21.  After heavy rocket fire pounded Southern Israel in the morning, an Israeli man was seriously injured by shrapnel as a Hamas rocket hit an Eshkol building.  The man was attending his son's third birthday celabration at his son's school when the sirens went off and he immediately rushed to get all of the children inside.  He was hit by shrapnel as the bomb exploded outside of the school.  A number of cows were killed when a projectile hit the barn that they were in."
2014,August 20,168 rockets,A total of168 rocketswere fired from Gaza into Israel today. No injuries were reported. Hamas fired two rockets at an Israeli gas installation off the Gaza coast.
2014,August 19,50 rockets,"A total of50 rocketswere fired from Gaza during the newly agreed to a 24-hour extension to the previous week's 5-day cease-fire. Hamas militants broke the cease-fire early in the morning with a barrage of5 rockets, and Israel retaliated with air strikes on 25 locations.  One of these rockets struck an Israeli highway, others hit open areas in Eshkol and Beersheba.  No injuries reported."
2014,August 14,1 rocket,"Asingle rocketwas fired from Gaza into Israel, landing in an open area in Eshkol.  No injuries reported."
2014,August 13,7 rockets,"7 rockets were fired at Israel from Gaza, the Iron Dome intercepted one and the others landed in open areas.  No injuries reported."
2014,August 11,8 rockets,8 rocketswere fired into seperate parts of Israel hours before the end of the 72-hour ceasefire.
2014,August 10,39 rockets,"The Iron Dome interceptedfour rockets, while35 hit open areas in Eshkol, Sderot and Ashkelon. No injuries reported."
2014,August 9,30 rockets,30 rocketshit open areas in Eshkol and Hof Ashkelon.  No injuries reported.
2014,August 8,51 rockets,"After the cease-fire ended, rockets immediately started being shot from Gaza.  2 overnight before the cease-fire ended, and a volley of""at least"" 35 rocketsat 8a.m. immediately following the cease-fire's end."
2014,August 4,57 rockets,31 rocketswere fired at Israel in just a few hours during a cease-fire that was supposed to last from 10a.m. to 5p.m.26 were fired laterin the day.  No injuries reported.
2014,August 3,119 rockets and mortars,"119 rocketsand mortars were fired toward Israel, with the Iron Dome taking down 8.  No injuries reported."
2014,August 2,84 rockets,"84 rocketswere fired toward Israel, no injuries reported."
2014,August 1,16 rockets,"16 rocketswere fired at Israel, many landing in Eshkol Regional Council and Sha'ar HaNegev.  No injuries reported."
2014,July 31,Unconfirmed number of mortar and 32 rockets,"32 rocketswere fired at Israel, multiple impacts.  3 injuries: 14-year-old who had cut her leg, a 60-year-old man who fell and sustained moderate injuries, and a Chinese construction worker."
2014,July 30,Unconfirmed number of mortar and 141 rockets,141 rocketswere fired at Israel for an unconfirmed number of impacts. No one was injured.
2014,July 29,Unconfirmed number of mortar and 79 rockets,79 rocketswere fired at Israel for an unconfirmed number of impacts. No one was injured.
2014,July 28,Unconfirmed number of mortar and 6 rocket hits,"At leastfour people were killed, while at least six others were wounded, some seriously and criticially, bymortar fireon Eshkol near the Gaza border early Monday evening. Because this was a mortar and not a rocket, there was no Code Red siren.Elsewhere, three rockets hit open areas in Eshkol and Iron Dome intercepted three more."
2014,July 16-27,814 Rocket hits,814 rocketshit open areas throughout Israel between the 16th and 27th of July.
2014,July 15,Unconfirmed number of rocket hits,"At least105 rocketsfired at Israel after Hamas rejects ceasefire proposal. An Israeli civilian is killed at the Erez crossing by a mortar attack from Gaza. Two sisters, aged 11 and 13, from a Bedouin villae near Beersheba, are seriously wounded."
2014,July 11,Unconfirmed number of rocket hits,"Three rocketsare fired at Israel from Southern Lebanon, one striking an open field in Metula, with no reported injuries. An unconfirmed number of rockets fired from Gaza were intercepted on their way to Haifa, Hadera, and Zichron Yaakov. A fire started in Ashdod afterone rockethit a gas station, injuring eight."
2014,July 10,"192 rocket hits, several mortar hits","Three rocketsare fired at Beersheba, but are intercepted by the Iron Dome. Later in the day,two rocketshit Beersheba, one causing four injuries.One rocketstrikes farm land near the Be'er Tuvia Regional Council. Several rockets are fired at Ashdod, destroying a house, causing a gasoline explosion, injuring one woman. Two IDF soldiers are inured by mortar fire in Eshkol.Four rocketswere intercepted over Tel Aviv; an unconfirmed number targeting the greater area hit lightly-populated locations. No casualties are reported."
2014,July 9,103 rocket hits,Hamas terrorists in Gaza assumed responsibility for an unconfirmed number of rocket strikes. 20 Israeli cities report rocket fire or air-raid sirens on and around 8:30 in the morning. The Iron Dome intercepts 21 of a confirmed 103 rockets fired. No injuries are reported. Damage is reported to a house in Eshkol and a fire was contained in Yeruham.
2014,July 8,117 rocket hits,"Operation Protective Edge begins.Rockets were fired at Tel Aviv for the first time since 2012. An unconfirmed number of rockets targeting Jerusalem, Tel Aviv, and Beersheba are intercepted by the Iron Dome. No injuries and only light damage is reported. Rockets will continue throughout this operation."
2014,July 7,80+ rocket hits,"Hamas claimed to have fired 100 rockets across Southern Israel. The Iron Dome interceptedthree rocketstargeting the Eshkol area.One rockethits an open field in Beersheba.One rockethit the Eshkol Regional Council, injuring one IDF soldier. Soldiers were attacked by a rocket-propelled grenade along the Gaza border, injuring one. The IDF confirmed 80 rocket hits on the day."
2014,July 6,25+ rocket hits,"Seven rocketstarget Sha'ar Hanegev, four hitting a kibbutz. Two rockets hit eshkol, causing small fire that was quickly contained. Rocket hits were confirmed in Sderot and Hof Ashkelon."
2014,July 5,Several rocket and mortar hits,".One rocketwas fired at the Eshkol Regional Council, landing in a field, lightly injuring an IDF soldier. An undetermined number of rockets and mortars were fired at Southern Israel throughout the afternoon, one being intercepted by the Iron Dome. One rocket was fired at Beersheba."
2014,July 4,"Twenty-five (25) rocket hits, several mortar hits","Four rocketsare fired at Sderot. One is intercepted by the Iron Dome.Two rocketstargeting Okafim are intercepted by the Iron Dome.Seven rocketsland in open fields in greater Southern Israel.One rocketwas fired at an IDF instillation near the Gaza border, but missed.Seven rocketswere fired at Eshkol. Two mortars are launched at Sderot. An undtermined number of mortars are fired at Keren Shalom, but only one hits. No known injuries."
2014,July 3,Twelve (12) rocket hits,"One rockethits Sderot after midnight.Ten rocketsare fired at Sderot and greater Southern Israel in the early morning hours.One rocketis fired at Ofakim. Four homes in Sderot are hit. A summer camp was hit, but the rocket failed to detonate. No casualities are reported."
2014,July 2,"Thirteen (13) rocket hits, nine mortar htis","Gaza terrorists firefive rocketstoward the Sdot Negev regional council,three rocketstoward Ofakim,two rocketsat Ashkelon,three rocketsat Eshkol. In the afternoon and midnight hours, nine mortars hit the Eshkol area. The Iron Dome intercepted two rockets, and the rest landed in fields. No injuries or damage reported."
2014,July 1,"Five (5) rocket hits, undetermined number of mortar hits","Terrorists firefive rocketsovernight at the Eshkol area. One falls in an open field near the regional council. Damage to vehicles and a packaging factory is reported, but no injuries."
2014,June 30,"Sixteen (16) rocket hits, one mortar hit",Gaza terrorists firesixteen rocketsin the early morning hours. Most of the rockets landed in open areas near Eshkol. One caused light damage to a home. No injuries.
2014,June 29,Four (4) rocket hits,"Four rocketswere fired from Gaza into the south of Israel. Two were intercepted by Iron Dome, and two fell in an open area near the border fence."
2014,June 28,Several rocket hits,"Terrorists in the Gaza Strip firedseveral rockets.Two struck factory in Sderot, causing it to burn down. All other rockets hit an open area."
2014,June 27,"Six (6) rocket hits, one mortar hit","Six rocketslaunched from the Gaza Strip, four fell in open field, two intercepted by Iron Dome en route to Ashkelon. Mortar fire damaged military vehicle."
2014,June 24,Several rocket hits,"Two rocketsintercepted by Iron Dome, and a third lands in the south near Sderot."
