2001,April 11,"In the evening of the fourth day of Passover, Palestinians fired mortars shells at the towns of Nisanit and Kfar Darom in the Gaza Strip and at Kibbutz Netiv HaAsara in Israel."
2001,April 10,"On the third day of Passover, Palestinians fired two mortar shells at the town of Katif in the Gaza Strip, causing no injuries. Later, Palestinians fired additional mortars at Nisanit."
2001,April 9,"In the afternoon of the second day of Passover, Palestinians fired a mortar shell at Atzmona. A school in the community was damaged, but there were no injuries."
2001,April 8,"Late in the first day of Passover, Palestinians fired five mortar shells at Nahal Oz and an adjacent IDF post."
2001,April 7,"On the eve of Passover, Palestinians fired a mortar shell at Elei Sinai. There were no injuries."
2001,April 6,Palestinians fired mortars on three unspecified Israeli settlements and one communal farm in Israel. There were no injuries.
2001,April 3,"Palestinians fired three mortar shells into the village of Atzmona in the Gaza Strip. The shrapnel from one of the mortars sprayed a 10-month-old baby and his mother, critically wounding the baby and lightly wounding the mother. A group calling itselfHezbollah-Palestineclaimed responsibility."
2001,March 26,Palestinians fired three mortar shells at Morag. No injuries were reported.
2001,March 21,Palestinian Authority Force 17 terrorists fired two mortar shells at the town of Morag in the Gaza Strip and three mortar shells at Netzarim.
2001,March 18,"Palestinians fired three mortar shells from the Gaza Strip at the Israeli farming community of Nahal Oz, wounding a soldier. This was the first Palestinian rocket attack on Israel proper in the Second Intifada."
2001,March 17,Palestinians fired an anti-tank missile at the Neve Dekalim industrial zone in the Gaza Strip.
2001,March 8,Palestinians fired two mortar shells at Netzarim. There were no injuries.
2001,March 4,Palestinians fired what appeared to be mortar shells at Netzarim. No injuries were reported.
2001,February 22,Palestinians fired four mortar shells at the towns of Dugit and Elei Sinai in the Gaza Strip.
2001,February 15,Palestinians fired two mortar shells at Netzarim. No injuries were reported.
2001,February 10,Palestinians fired a mortar shell at a house in the town of Netzarim. There were no injuries.
2001,January 30,"Palestinians fired a mortar shell at a house in Netzarim in the Gaza Strip. This was the first time Palestinians had used a ballistic weapon against a Jewish settlement. The shell penetrated the house's roof but was stopped by a concrete ceiling. The family members living in the house were on the ground floor at the time, and there were no injuries."
