2011,April 7-10,Sixty-five (65) rocket hits;Sixty-Seven (67) mortar hits,"Fired at Israeli territory. Some of the rockets were long-range and fell in the regions of Beersheba, Ashqelon and Ashdod. Eight of them were intercepted by the Israeli Iron Dome aerial defense system."
2011,April 7,Laser-guided anti-tank missile,"Hamas operatives fired the missile an Israeli school bus in the western Negev.Two people were injured from the attack, one later died of his wounds. 16 year old student Daniel Viflic of Bet Shemesh died from his wounds suffered during the attack. Luckily the attack took place just minutes after the majority of students had been dropped off."
2011,March 30-April 5,Three (3) rocket hits,Hits identified in Israeli territory. All three rockets fell in open areas in the western Negev. There were no casualties and no damage.
2011,March 22-29,Thirteen (13) rocket hits;Eighteen (18) mortar hits,"Identified in Israeli territory. On March 23, six mortar shell hits were identified in the western Negev south of Ashkelon. One of them contained phosphorous.On March 24, five rocket hits were identified, one of them a Grad rocket which landed near the southern Israeli city of Ashdod. Five mortar shell hits were also identified, all fired simultaneously, falling in open areas in the western Negev. On March 26, two rockets landed in the western Negev. There were no casualties but damage was done to property."
2011,March 19,Forty-nine (49) mortar hits,Exceptional barrages of 120 mm mortar shells struck the western Negev. The mortar shells were fired simultaneously from a number of sites in the Gaza Strip. Most fell in open areas. Two people sustained minor injuries and considerable damage was done to property. It was the most serious mortar shell attack since Operation Cast Lead
2011,March 15-22,Four (4) rocket hits;Six (6) mortar hits,"Hits identified in Israeli territory, one south of the city of Ashkelon on March 20. No damage was done. Several Israelis were treated for shock. There were no casualties and no damage."
2011,March 9-15,Two (2) rocket hits;One (1) mortar hit,Identified in open areas in the western Negev. There were no casualties and no damage.
2011,March 2-8,Two (2) rocket hits,Hits identified in Israeli territory. They fell in open areas in the western Negev on March 5. There were no casualties and no damage.
2011,Feb 23-March 1,Three (3) rocket hits;Six (6) mortar hits,"Hits identified, including a 122mm Grad rocket which fell in the southern Israeli city of Beersheba. The rocket hit a house and caused considerable damage to the building and its surroundings. Four people were treated for shock."
2011,February 19,One (1) rocket hit,Identified in the western Negev; there were no casualties and no damage.
2011,February 14,One (1) mortar hit,Identified in the western Negev; there were no casualties and no damage.
2011,February 2-8,One (1) rocket hitSeven (7) mortar hits,Hits identified in Israeli territory. Rocket landed in an open area in the western Negev. There were no casualties and no damage.
2011,January 31,Three (3) rocket hits;One (1) mortar shell,Two of the rockets were Grad rockets. Hits identified and in open areas in the southern Israeli towns of Netivot (close to a site where a wedding was being held) and Ofakim. Four people went into shock and several vehicles were damaged. Mortar fell in an open area in the western Negev. There were no casualties and no damage.
2011,January 21,One (1) rocket hit,The rocket fell in an open area in the western Negev. There were no casualties and no damage.
2011,January 12-18,Three (3) rocket hits,Hit Western Negev. The rockets fell in open areas. There were no casualties and no damage.
2011,January 5-11,Eight (8) rocket hits;Thirteen (13) mortar hits,"Six civilians were wounded, one of them critically. The main attacks were the following: OnJanuary 5, seven rocket hits were identified in the western Negev. There were no casualties and no damage. On January 6, seven mortar shell hits were identified over a 24-hour period. Two mortar shells hit a building and wounded six foreign workers, one of them critically and one seriously. On January 7 a rocket hit was identified near the security fence. There were no casualties and no damage. On January 10 three rocket hits were identified near the city of Ashkelon and one in an open area. There were no casualties and no damage."
