2007,June 1,"Four Qassam rockets were fired toward Israel from the Gaza Strip. Two of the rockets landed near a Negev kibbutz, causing some damage to a garage. Another rocket hit a kibbutz south of Ashkelon and caused serious damage to a warehouse. The fourth rocket landed in the Gaza Strip."
2007,May 31,"Three Qassam rockets were fired into Israel, but caused no injuries."
2007,May 30,Six Qassam rockets were fired from the Gaza Strip hit western Negev. One rocket hit a power line and an apartment building in Sderot.
2007,May 29,"Seventeen Qassams hit the Negev, three landed in Sderot. The Popular Resistance Committees and the Democratic Front for the Liberation of Palestine claimed responsibility for the attacks."
2007,May 28,"Seven rockets struck Sderot in southern Israel, but no injuries were reported."
2007,May 27,"Two Qassam rockets landed in Sderot, Israel. Oshri Oz, 36, was killed when a Qassam rocket struck near his car. One other man was wounded and other residents suffered from shock. Another Qassam rocket later hit Sderot injuring one Israeli civilian."
2007,May 26,"Five Qassam rockets were fired at Israel from the Gaza Strip, though no people were injured."
2007,May 25,"A mortar landed near the Erez Crossing. No injuries were reported, but the structure was somewhat damaged."
2007,May 23,"Terrorists fired eight rockets at southern Israel, but no injuries were reported. A total of nine Qassam rocket were fired toward the western Negev."
2007,May 22,Hamas fired ten rockets into Israel.
2007,May 21,"A first round of five rockets were fired toward Sderot, one striking the city, two landing south of Ashkelon, and two striking the western Negev. A Qassam rocket that struck Sderot killed an Israeli woman. A second round of three rockets was later fired toward Israel, which landed near a kibbutz in the western Negev. A third series launched two more rockets toward Israel. No injuries were reported from these attacks."
2007,May 20,"Ten rockets were fired from Gaza with four landing in southern Israel, but no injuries were reported."
2007,May 18,In a Qassam rocket attack on Sderot three people were injured. Twenty rockets were fired at a kibbutz in Sderot.
2007,May 17,Two people in Sderot were slightly injured by one of the ten rockets that landed on Israeli territory.
2007,May 16,"Thirty Qassam rockets were fired at the Western Negev, leaving two residents of Sderot injured. Ten others suffered from shock."
2007,March 18,Al-Quds Brigades fired five Qassam rockets from the Gaza Strip to Israel.
